,referralId,reasons.count,reasons.items,venue.id,venue.name,venue.location.address,venue.location.lat,venue.location.lng,venue.location.labeledLatLngs,venue.location.distance,venue.location.postalCode,venue.location.cc,venue.location.city,venue.location.state,venue.location.country,venue.location.formattedAddress,venue.categories,venue.photos.count,venue.photos.groups,venue.location.crossStreet,venue.delivery.id,venue.delivery.url,venue.delivery.provider.name,venue.delivery.provider.icon.prefix,venue.delivery.provider.icon.sizes,venue.delivery.provider.icon.name,venue.location.neighborhood,venue.venuePage.id,Station,LINE
1,e-0-589fa21e06f1a341b56346f3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",589fa21e06f1a341b56346f3,La Pasticceria di Eataly Downtown,,40.70988976935566,-74.01159770226452,"[{'label': 'display', 'lat': 40.70988976935566, 'lng': -74.01159770226452}]",184,10007,US,New York,NY,United States,"['New York, NY 10007', 'United States']","[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,Financial District,,Fulton St,4-5
2,e-0-4a242d0ff964a520fd7d1fe3-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a242d0ff964a520fd7d1fe3,Zeytuna,59 Maiden Ln,40.7087261087899,-74.00746958107634,"[{'label': 'display', 'lat': 40.7087261087899, 'lng': -74.00746958107634}]",251,10038,US,New York,NY,United States,"['59 Maiden Ln (at William St)', 'New York, NY 10038', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at William St,,,,,,,,77537010,Fulton St,4-5
3,e-0-4b61faa6f964a520af2e2ae3-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b61faa6f964a520af2e2ae3,Champs Gourmet Deli,30 Broad St,40.706470210885726,-74.0115586671376,"[{'label': 'display', 'lat': 40.706470210885726, 'lng': -74.0115586671376}]",467,10004,US,New York,NY,United States,"['30 Broad St (Exchange Place)', 'New York, NY 10004', 'United States']","[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",0,[],Exchange Place,102548,https://www.seamless.com/menu/champs-gourmet-deli-exchange-place-30-broad-st-new-york/102548?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=102548,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,,,Fulton St,4-5
4,e-0-58ab3a6a53f5bb4b6b267ad1-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",58ab3a6a53f5bb4b6b267ad1,City Acres Market,70 Pine St,40.7062610487484,-74.0077295435263,"[{'label': 'display', 'lat': 40.7062610487484, 'lng': -74.0077295435263}]",481,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '4bf58dd8d48988d120951735', 'name': 'Food Court', 'pluralName': 'Food Courts', 'shortName': 'Food Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Fulton St,4-5
5,e-0-59626c9fc9a5176d67447feb-5,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",59626c9fc9a5176d67447feb,JuiceBrothers,70 Pine St,40.7063638,-74.0072938,"[{'label': 'display', 'lat': 40.7063638, 'lng': -74.0072938}]",483,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Fulton St,4-5
6,e-0-4df9ef0d8877b30c398631f9-6,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4df9ef0d8877b30c398631f9,Gristedes Supermarkets,90 Maiden Ln,40.707100671481285,-74.0073488443139,"[{'label': 'display', 'lat': 40.707100671481285, 'lng': -74.0073488443139}]",406,10038,US,New York,NY,United States,"['90 Maiden Ln (btwn Pearl & Gold St)', 'New York, NY 10038', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn Pearl & Gold St,,,,,,,,,Fulton St,4-5
0,e-0-589fa21e06f1a341b56346f3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",589fa21e06f1a341b56346f3,La Pasticceria di Eataly Downtown,,40.70988976935566,-74.01159770226452,"[{'label': 'display', 'lat': 40.70988976935566, 'lng': -74.01159770226452}]",382,10007,US,New York,NY,United States,"['New York, NY 10007', 'United States']","[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,Financial District,,Broad St,J-Z
1,e-0-4b61faa6f964a520af2e2ae3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b61faa6f964a520af2e2ae3,Champs Gourmet Deli,30 Broad St,40.706470210885726,-74.0115586671376,"[{'label': 'display', 'lat': 40.706470210885726, 'lng': -74.0115586671376}]",42,10004,US,New York,NY,United States,"['30 Broad St (Exchange Place)', 'New York, NY 10004', 'United States']","[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",0,[],Exchange Place,102548,https://www.seamless.com/menu/champs-gourmet-deli-exchange-place-30-broad-st-new-york/102548?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=102548,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,,,Broad St,J-Z
2,e-0-58ab3a6a53f5bb4b6b267ad1-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",58ab3a6a53f5bb4b6b267ad1,City Acres Market,70 Pine St,40.7062610487484,-74.0077295435263,"[{'label': 'display', 'lat': 40.7062610487484, 'lng': -74.0077295435263}]",281,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '4bf58dd8d48988d120951735', 'name': 'Food Court', 'pluralName': 'Food Courts', 'shortName': 'Food Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Broad St,J-Z
3,e-0-4a242d0ff964a520fd7d1fe3-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a242d0ff964a520fd7d1fe3,Zeytuna,59 Maiden Ln,40.7087261087899,-74.00746958107634,"[{'label': 'display', 'lat': 40.7087261087899, 'lng': -74.00746958107634}]",392,10038,US,New York,NY,United States,"['59 Maiden Ln (at William St)', 'New York, NY 10038', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at William St,,,,,,,,77537010,Broad St,J-Z
4,e-0-59626c9fc9a5176d67447feb-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",59626c9fc9a5176d67447feb,JuiceBrothers,70 Pine St,40.7063638,-74.0072938,"[{'label': 'display', 'lat': 40.7063638, 'lng': -74.0072938}]",317,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Broad St,J-Z
5,e-0-4df9ef0d8877b30c398631f9-5,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4df9ef0d8877b30c398631f9,Gristedes Supermarkets,90 Maiden Ln,40.707100671481285,-74.0073488443139,"[{'label': 'display', 'lat': 40.707100671481285, 'lng': -74.0073488443139}]",320,10038,US,New York,NY,United States,"['90 Maiden Ln (btwn Pearl & Gold St)', 'New York, NY 10038', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn Pearl & Gold St,,,,,,,,,Broad St,J-Z
0,e-0-589fa21e06f1a341b56346f3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",589fa21e06f1a341b56346f3,La Pasticceria di Eataly Downtown,,40.70988976935566,-74.01159770226452,"[{'label': 'display', 'lat': 40.70988976935566, 'lng': -74.01159770226452}]",79,10007,US,New York,NY,United States,"['New York, NY 10007', 'United States']","[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,Financial District,,Cortlandt St,R-W
1,e-0-4a242d0ff964a520fd7d1fe3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a242d0ff964a520fd7d1fe3,Zeytuna,59 Maiden Ln,40.7087261087899,-74.00746958107634,"[{'label': 'display', 'lat': 40.7087261087899, 'lng': -74.00746958107634}]",367,10038,US,New York,NY,United States,"['59 Maiden Ln (at William St)', 'New York, NY 10038', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at William St,,,,,,,,77537010,Cortlandt St,R-W
2,e-0-4b61faa6f964a520af2e2ae3-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b61faa6f964a520af2e2ae3,Champs Gourmet Deli,30 Broad St,40.706470210885726,-74.0115586671376,"[{'label': 'display', 'lat': 40.706470210885726, 'lng': -74.0115586671376}]",451,10004,US,New York,NY,United States,"['30 Broad St (Exchange Place)', 'New York, NY 10004', 'United States']","[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",0,[],Exchange Place,102548,https://www.seamless.com/menu/champs-gourmet-deli-exchange-place-30-broad-st-new-york/102548?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=102548,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,,,Cortlandt St,R-W
3,e-0-4b9fa6ecf964a520da3137e3-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b9fa6ecf964a520da3137e3,Gristedes Supermarkets,315 S End Ave,40.71055613810982,-74.01600520504905,"[{'label': 'display', 'lat': 40.71055613810982, 'lng': -74.01600520504905}, {'label': 'entrance', 'lat': 40.710649, 'lng': -74.016327}]",411,10280,US,New York,NY,United States,"['315 S End Ave (at Albany St)', 'New York, NY 10280', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at Albany St,,,,,,,,,Cortlandt St,R-W
4,e-0-4df9ef0d8877b30c398631f9-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4df9ef0d8877b30c398631f9,Gristedes Supermarkets,90 Maiden Ln,40.707100671481285,-74.0073488443139,"[{'label': 'display', 'lat': 40.707100671481285, 'lng': -74.0073488443139}]",496,10038,US,New York,NY,United States,"['90 Maiden Ln (btwn Pearl & Gold St)', 'New York, NY 10038', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn Pearl & Gold St,,,,,,,,,Cortlandt St,R-W
0,e-0-4c43890cfb6eb713c1304e4a-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4c43890cfb6eb713c1304e4a,55 Fulton Market,55 Fulton St,40.70867762344115,-74.0049052224622,"[{'label': 'display', 'lat': 40.70867762344115, 'lng': -74.0049052224622}]",409,10038,US,New York,NY,United States,"['55 Fulton St', 'New York, NY 10038', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Wall St,2-3
1,e-0-589fa21e06f1a341b56346f3-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",589fa21e06f1a341b56346f3,La Pasticceria di Eataly Downtown,,40.70988976935566,-74.01159770226452,"[{'label': 'display', 'lat': 40.70988976935566, 'lng': -74.01159770226452}]",401,10007,US,New York,NY,United States,"['New York, NY 10007', 'United States']","[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,Financial District,,Wall St,2-3
2,e-0-4a242d0ff964a520fd7d1fe3-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4a242d0ff964a520fd7d1fe3,Zeytuna,59 Maiden Ln,40.7087261087899,-74.00746958107634,"[{'label': 'display', 'lat': 40.7087261087899, 'lng': -74.00746958107634}]",252,10038,US,New York,NY,United States,"['59 Maiden Ln (at William St)', 'New York, NY 10038', 'United States']","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at William St,,,,,,,,77537010,Wall St,2-3
3,e-0-4b61faa6f964a520af2e2ae3-3,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4b61faa6f964a520af2e2ae3,Champs Gourmet Deli,30 Broad St,40.706470210885726,-74.0115586671376,"[{'label': 'display', 'lat': 40.706470210885726, 'lng': -74.0115586671376}]",211,10004,US,New York,NY,United States,"['30 Broad St (Exchange Place)', 'New York, NY 10004', 'United States']","[{'id': '4bf58dd8d48988d146941735', 'name': 'Deli / Bodega', 'pluralName': 'Delis / Bodegas', 'shortName': 'Deli / Bodega', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}]",0,[],Exchange Place,102548,https://www.seamless.com/menu/champs-gourmet-deli-exchange-place-30-broad-st-new-york/102548?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=102548,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,,,Wall St,2-3
4,e-0-58ab3a6a53f5bb4b6b267ad1-4,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",58ab3a6a53f5bb4b6b267ad1,City Acres Market,70 Pine St,40.7062610487484,-74.0077295435263,"[{'label': 'display', 'lat': 40.7062610487484, 'lng': -74.0077295435263}]",131,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '4bf58dd8d48988d120951735', 'name': 'Food Court', 'pluralName': 'Food Courts', 'shortName': 'Food Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_foodcourt_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Wall St,2-3
5,e-0-59626c9fc9a5176d67447feb-5,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",59626c9fc9a5176d67447feb,JuiceBrothers,70 Pine St,40.7063638,-74.0072938,"[{'label': 'display', 'lat': 40.7063638, 'lng': -74.0072938}]",160,10005,US,New York,NY,United States,"['70 Pine St', 'New York, NY 10005', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],,,,,,,,,,Wall St,2-3
6,e-0-4df9ef0d8877b30c398631f9-6,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4df9ef0d8877b30c398631f9,Gristedes Supermarkets,90 Maiden Ln,40.707100671481285,-74.0073488443139,"[{'label': 'display', 'lat': 40.707100671481285, 'lng': -74.0073488443139}]",151,10038,US,New York,NY,United States,"['90 Maiden Ln (btwn Pearl & Gold St)', 'New York, NY 10038', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn Pearl & Gold St,,,,,,,,,Wall St,2-3
0,e-0-4afa4fbdf964a520af1722e3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4afa4fbdf964a520af1722e3,Fine Fare,4776 Broadway,40.865754899774615,-73.92655697967368,"[{'label': 'display', 'lat': 40.865754899774615, 'lng': -73.92655697967368}, {'label': 'entrance', 'lat': 40.865689, 'lng': -73.926389}]",66,10034,US,New York,NY,United States,"['4776 Broadway (at Dyckman St)', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],at Dyckman St,,,,,,,,,Dyckman St,A
1,e-0-4bd23101a8b3a593e362675f-1,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4bd23101a8b3a593e362675f,Dan's Supermarket #2,Sherman Ave,40.863933589416284,-73.92536790068304,"[{'label': 'display', 'lat': 40.863933589416284, 'lng': -73.92536790068304}, {'label': 'entrance', 'lat': 40.863926, 'lng': -73.925478}]",236,10034,US,New York,NY,United States,"['Sherman Ave (Dyckman and Academy)', 'New York, NY 10034', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],Dyckman and Academy,,,,,,,,,Dyckman St,A
2,e-0-4e108a4db61c637b97a4d577-2,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4e108a4db61c637b97a4d577,Finefare Supermarket,,40.861337480348716,-73.92582395477952,"[{'label': 'display', 'lat': 40.861337480348716, 'lng': -73.92582395477952}]",478,,US,,New York,United States,"['New York', 'United States']",[],0,[],,,,,,,,,,Dyckman St,A
0,e-0-4ae4bf7ef964a520bf9d21e3-0,0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",4ae4bf7ef964a520bf9d21e3,Hong Kong Supermarket 香港超級市場,157 Hester St,40.717595732385966,-73.99617253722293,"[{'label': 'display', 'lat': 40.717595732385966, 'lng': -73.99617253722293}]",217,10013,US,New York,NY,United States,"['157 Hester St (btwn Bowery & Elizabeth St)', 'New York, NY 10013', 'United States']","[{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",0,[],btwn Bowery & Elizabeth St,,,,,,,Chinatown,,Grand St,B-D
